Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Sidewalk Cafe(s),Sidewalk cafe(s) for Saugatuck Coffee Company,53
Honorary Street Designation(s),"Honorary street designation as ""Kelly Ryan Blvd""",53
Honorary Street Designation(s),"Honorary street designation as ""Horace Broy, Sr. Way""",53
Grant(s) of Privilege,Grant(s) of privilege in public way for First Merit Bank,53
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 2646 W Devon Ave,61
Condominium Claim(s),Condominium claim for Ice House Lofts Condo Assn. ,66
Condominium Claim(s),Condominium claim for 835 North Wood Street Condo Assn. ,66
Condominium Claim(s),Condominium claim for 1918 South Michigan Avenue Condo Assn. ,66
Condominium Claim(s),"Condominium claim for Beach Condo Assn., The ",66
Condominium Claim(s),Condominium claim for 87th Place Condo Assn. (2009),66
Condominium Claim(s),Condominium claim for Palmer Drake Condo Assn. ,66
Condominium Claim(s),Condominium claim for Kimbark Apartment Building Corp.,66
Condominium Claim(s),Condominium claim for CCHC Covenantal Community Housing Corp. ,66
Refund(s) of Fee(s),Refund of fee(s) for Edison Park Lutheran Church,61
Refund(s) of Fee(s),Refund of fee(s) for Theater WIT NFP,61
Special Event(s) - Waiver of License/Permit Fee(s),"Waiver of special event license and/or permit fee(s) for Lincoln Square Chamber, Craft Beer and Food Pairing Event",61
Condominium Claim(s),Condominium claim for 555 Aldine Condo Assn. ,66
Condominium Claim(s),Condominium claim for 4900 Lester Condo Assn. ,66
Condominium Claim(s),"Condominium claim for Colonnade/ Paulina 2 LLC, The ",66
Condominium Claim(s),Condominium claim for 3844 North Ashland Avenue,66
Condominium Claim(s),Condominium claim for 4054 North Hermitage Condo Assn. (2008),66
Condominium Claim(s),Condominium claim for 4054 North hermitage Condo Assn. (2009),66
Condominium Claim(s),Condominium claim for Berwyn Winthrop Condo Assn. ,66
Not-for-Profit Fee Exemption(s),Not-for-profit fee exemption(s)  for South Chicago Parents and Friends,53
Honorary Street Designation(s),"Honorary street designation as ""Reverand Levan Brayboy Drive""",61
Honorary Street Designation(s),"Honorary street designation as ""Joyce Fulgium Drive""",61
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 2239 S Stewart Ave,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 900 N Wabash Ave,53
Awning(s),"Awning(s) for Tony's Burrito Mex, Inc.",61
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Tommy More All School Reunion,61
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for St Genevieve Catholic Church and School,53
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 1339 S Halsted St,61
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Jefferson Park Sunday Market,61
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Festa Di Tutti Santi,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for McDonald's Chinatown Summer Fair,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Granville Summer Market Days,61
Zoning Reclassification(s),Zoning Reclassification Map No. 5-I at 2260-2284 N Milwaukee Ave,53
Zoning Reclassification(s),Zoning Reclassification Map No. 3-I at 2521-2551 W Thomas St,53
Handicapped Parking,Handicapped Parking Permit No. 29676,53
Zoning Reclassification(s),Zoning Reclassification Map. No. 5-F at 550 W Webster Ave,53
Handicapped Parking,Handicapped Parking Permit No. 50255,53
Handicapped Parking,Handicapped Parking Permit No. 73398,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Printer's Row Lit Fest,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 6236 S Western Ave,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 4002 W Schubert Ave,53
Handicapped Parking,Handicapped Parking Permit No. 73515,53
Handicapped Parking,Handicapped Parking Permit No. 75700,53
Handicapped Parking,Handicapped Parking Permit No. 74897,53
Handicapped Parking,Handicapped Parking Permit No. 71116,53
Appointment(s),Appointment of Mona Noriega as member and chairperson of Commission on Human Relations,55
Handicapped Parking,Handicapped Parking Permit No. 78135,53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Condominium Claim(s),Condominium claim for 1514-1516 West Thomas Condo Assn. ,66
Condominium Claim(s),Condominium claim for Grove at Greenleaf Condo Assn. ,66
Condominium Claim(s),Condominium claim for 800 South Michigan Condo ,66
Condominium Claim(s),Condominium claim for 8200-8206 Condo Assn. ,66
Condominium Claim(s),Condominium claim for 5429 South Massasoit Condo Assn. ,66
Condominium Claim(s),Condominium claims for Woodland Square Condo and sundry others ,66
Condominium Claim(s),Condominium claim for Kedvale Castel Condo ,66
Condominium Claim(s),"Condominium claim for Grand Briar Condo, The ",66
Condominium Claim(s),Condominium claim for 3030 North Lake Shore Drive Condo Assn. ,66
Damage to Vehicle Claim(s),"Damage to vehicle claim for Simkus, Stephanie ",66
Damage to Vehicle Claim(s),"Damage to vehicle claim for Payne, Joseph ",66
Damage to Property Claim(s),"Damage to property claim for Marinescu, Nick ",66
Damage to Vehicle Claim(s),"Damage to vehicle claim for Miller, Kate ",66
Handicapped Parking,Handicapped Parking Permit No. 69498,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 3507 N Kenton Ave,53
Honorary Street Designation(s),"Honorary street designation as ""Phyllis Levand Way""",53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for St. Daniel the Prophet Summer Fest,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Maternity B.V.M. Summerfest,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for St. Hyacinth Family Carnival and Festival,53
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 5406 N Elston Ave,61
Special Event(s) - Issuance of License(s)/Permit(s),"Issuance of special event license(s) and/or permit(s) for Taste of Latin American Food, Wine and Art Festival",53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Family Fun Day Festival,61
Special Event(s) - Waiver of License/Permit Fee(s),Waiver of special event license and/or permit fee(s) for St. Gertrude Catholic Church Festival,61
Special Event(s) - Waiver of License/Permit Fee(s),Waiver of special event license and/or permit fee(s) for Hip-Hop Stop the Violence Block Party 2011,61
Special Event(s) - Waiver of License/Permit Fee(s),Waiver of special event license and/or permit fee(s) for Lakeview Lutheran Block Party,61
Special Event(s) - Waiver of License/Permit Fee(s),Waiver of special event license and/or permit fee(s) for Bastille Day 5K/8K Run and Block Party within 44th Ward,61
Special Event(s) - Waiver of License/Permit Fee(s),Waiver of special event license and/or permit fee(s) for 57th St Children's Book Fair,61
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 220 W Erie St,61
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Day of Lithuania,61
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Oktoberfest,61
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for St. Ladislaus Parish Picnic,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Arts Alive! Old Irving Park Festival,53
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 312 Walton St,61
Historical Landmark Fee Waiver(s),Historical landmark fee waiver for property at 852 N Hermitage Ave,61
Historical Landmark Fee Waiver(s),Historical landmark fee waiver for property at 7000 S Constance Ave,61
Handicapped Parking,Handicapped Parking Permit No. 74768,53
Handicapped Parking,Handicapped Parking Permit No. 49974,53
Handicapped Parking,Handicapped Parking Permit No. 78955,53
Handicapped Parking,Handicapped Parking Permit No. 75512,53
Handicapped Parking,Handicapped Parking Permit No. 64608,53
Handicapped Parking,Handicapped Parking Permit No. 64631,53
Zoning Reclassification(s),Zoning Reclassification Map No. 18-C at 7351 S Stony Island Ave,53
Handicapped Parking,Handicapped Parking Permit No. 7881,53
Zoning Reclassification(s),Zoning Reclassification Map No. 20-D at 1516-1518 E 87th St,53
Handicapped Parking,Handicapped Parking Permit No. 44754,53
Zoning Reclassification(s),Zoning Reclassification Map No. 5-J at 3400-3410 W North Ave,53
Handicapped Parking,Handicapped Parking Permit No. 60167,53
Handicapped Parking,Handicapped Parking Permit No. 38417,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Assumption B.V.M. Anniversary Picnic,61
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Old St Patrick's 150th High School Celebration,53
Honorary Street Designation(s),"Honorary street designation as ""Willie B. Finch Way""",61
Honorary Street Designation(s),"Honorary street designation as ""Frank Earvllo, Jr Place""",53
Awning(s),Awning(s) for HSC Commercial,53
Canopy(s),Canopy(s) for Metropolitan Place Condominium Association,53
Awning(s),Awning(s) for Simply Soup Salad and Sanwiches,53
Canopy(s),Canopy(s) for HSA Commercial,53
Awning(s),Awning(s) for Taqueria La Mexicana,53
Canopy(s),Canopy(s) for Sue Jay,53
Awning(s),Awning(s) for Oreintal Herbs & Therapy,53
Canopy(s),Canopy(s) for Garden Manor,53
Awning(s),Awning(s) for Perla Hair Studio,53
Awning(s),Awning(s) for Chau & Associates,53
Canopy(s),Canopy(s) for Blue Cross Blue Shield of Illinois,53
Awning(s),Awning(s) for Nice Change Beauty Salon,53
Canopy(s),"Canopy(s) for Sears, Roebuck and Co. No. 1200",53
Awning(s),Awning(s) for Perfect Food & Liquor,53
Canopy(s),Canopy(s) for 110 E. Delaware Condominium Association,53
Awning(s),Awning(s) for Ody's,53
Canopy(s),"Canopy(s) for Peninsula Chicago, LLC",53
Awning(s),Awning(s) for Shen Shen Health & Harmony,53
Canopy(s),Canopy(s) for Thor 133 State LLC,53
Awning(s),"Awning(s) for Erin Gallagher, Inc",53
Canopy(s),"Canopy(s) for Vic Theater, The",53
Fee Exemption(s),Not-for-profit fee exemption(s) for Norword Park School PTA,53
Awning(s),Awning(s) for Carniceria Guanajuato No. 3,53
Awning(s),Awning(s) for Taqueria Las Brasas Corp. ,53
Canopy(s),Canopy(s) for Lincoln Park Commons,53
Awning(s),"Awning(s) for  Whistler, The",53
Awning(s),Awning(s) for Fiesta Uno,53
Handicapped Parking,Handicapped Parking Permit No. 75889,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Bucktown Bubbles,53
Handicapped Parking,Handicapped Parking Permit No. 69610,53
Handicapped Parking,Handicapped Parking Permit No. 55115,53
Handicapped Parking,Handicapped Parking Permit No. 71432,53
Handicapped Parking,Handicapped Parking Permit No. 71380,53
Handicapped Parking,Handicapped Parking Permit No. 76078,53
Handicapped Parking,Handicapped Parking Permit No. 27798,53
Handicapped Parking,Handicapped Parking Permit No. 69425,53
Handicapped Parking,Handicapped Parking Permit No. 69415,53
Awning(s),Awning(s) for Edible Arrangements,53
Handicapped Parking,Handicapped Parking Permit No. 73393,53
Handicapped Parking,Handicapped Parking Permit No. 16398 ,53
Handicapped Parking,Handicapped Parking Permit No. 67360,53
Handicapped Parking,Handicapped Parking Permit No. 19858,53
Grant(s) of Privilege,Grant(s) of privilege in public way for John Marshall Law School - vault,53
Handicapped Parking,Handicapped Parking Permit No. 67059,53
Grant(s) of Privilege,Grant(s) of privilege in public way for One Place Condo LLC - balconies,53
Grant(s) of Privilege,Grant(s) of privilege in public way for William Jones College Preparatory High School - caissons,53
Awning(s),Awning(s) for J's Edison Park ,53
Grant(s) of Privilege,Grant(s) of privilege in public way for William Jones College Preparatory High School - sheetings,53
Awning(s),Awning(s) for Armand's Pizzeria,53
Awning(s),Awning(s) for Shoreline Marine Co.,53
Awning(s),Awning(s) for Devon Seafood Grill,53
Awning(s),Awning(s) for Urban Environments,53
Handicapped Parking,Handicapped Parking Permit No. 47024,53
Awning(s),Awning(s) for Belden Commonwealth Condo Assn.,53
Awning(s),Awning(s) for Brothers Beef,53
Awning(s),Awning(s) for New Tokyo,53
Awning(s),Awning(s) for Salon 44 Spa,53
Awning(s),Awning(s) for Guaranteed Rate Inc,53
Awning(s),"Awning(s) for Bavarian Chop Haus, The",53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 2715 S Archer Ave,53
Grant(s) of Privilege,Grant(s) of privilege in public way for HSA Commercial - cornice,53
Grant(s) of Privilege,Grant(s) of privilege in public way for HSA Commercial - window display,53
Awning(s),"Awning(s) for Cassona 1509, Inc.",53
Grant(s) of Privilege,Grant(s) of privilege in public way for State Farm Insurance - security cameras,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 2715 S Poplar Ave,53
Special Event(s) - Waiver of License/Permit Fee(s),Waiver of special event license and/or permit fee(s) for Alderman JoAnn Thompson's 4th Annual Music Fest,61
Zoning Reclassification(s),"Zoning Reclassification Map No. 8-E at 3501-3541 S Rhodes Ave, 501-597 E 35th St and 500-586 E Browning Ave",53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 1801 W North Ave,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 1600 W Bell Ave,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Tom Galbraith - steps,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 1965 N Milwaukee Ave,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 2607 W 25th St,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Taco Fresco,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Protein Bar - 352 N Clark St,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Einstein Bros Bagels,53
Sidewalk Cafe(s),Sidewalk cafe(s) for McFaddens,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Perez Mexican Food - sign,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Poah NSP Chicago LLC - trash container,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Perez Mexican Food - windscreen ,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Cantina 46,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Merlo on Maple,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Club Gene and Georgetti,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Karrasel Child Care Center- trash containers,53
Sidewalk Cafe(s),Sidewalk cafe(s) for First Slice Pie Cafe,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Flaco's Tacos,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Piazza Bella Trattoria- light fixture,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Chick-Fil-A,53
Grant(s) of Privilege,Grant(s) of privilege in public way for 2624 N Lincoln LLC - turret,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Gyu-Kaku Restaurant,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Thor 133 State LLC - fire escape,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Grape Street and Vine ,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Caribou Coffee,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Naha Restaurant,53
Sidewalk Cafe(s),Sidewalk cafe(s) for My Thai-Takumi Restaurant,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Sepia - 123 N Jefferson St,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Our Lady of the Resurrection - pedestrian sky bridge,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Jimmy John's,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Macy's - columns,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Table Fifty-Two,53
Grant(s) of Privilege,Sidewalk cafe(s) for Pie Cafe LLC,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Intercontinental Hotel Chicago ,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Karie A. Katz - tree,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Allstars on Wells,53
Zoning Reclassification(s),Zoning Reclassification Map No. 24-E at 300 E 103rd St,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Charles H. Trotter - fence(s),53
Grant(s) of Privilege,Grant(s) of privilege in public way for Macy's - ornamental entrance,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Forever Yogurt,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Charles H. Trotter - light fixture(s),53
Grant(s) of Privilege,Grant(s) of privilege in public way for Twin Anchors - fire escape,53
Zoning Reclassification(s),Zoning Reclassification Map No. 26-E at 437 E 103rd St,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Subway,53
Zoning Reclassification(s),Zoning Reclassification Map No. 3-I at 800-812 N Western Ave,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Elate,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Jamba Juice - 20 N Michigan Ave,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Arby's/SBA Ltd.,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 1320 W Madison St,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 2701 W Chicago Ave,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Macy's,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Warren P. Fabisch - building projection(s),53
Sidewalk Cafe(s),Sidewalk cafe(s) for UB Dogs,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Warren P. Fabisch - exterior mounts,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Floyd's 99 Illinois LLC - barber pole,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Floyd's 99 Illinois LLC - sign,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Thor 133 State LLC - light fixtures,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Lake,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 1954 W Lake St,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 2658 N Milwaukee Ave,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 2800 N Christiana Ave,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Piatto Pronto,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 2958 W Belmont Ave,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Joie De Vine,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 110 W Superior St ,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 3265 W Fullerton Ave,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Peninsula Chicago LLC - cornice,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Peninsula Chicago LLC - curb cut,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Peninsula Chicago LLC - flagpoles,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Peninsula Chicago LLC - manhole,53
Awning(s),Awning(s) for Chicago Import Service,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Lady Gregory's,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Ceres' Table,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Pho Lilly,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Perez Mexican Food,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Magnolia Cafe,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Fast and Fresh,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Holiday Club,53
Handicapped Parking,Handicapped Parking Permit No. 73491,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Lake Elizabeth LLC,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Macondo,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Damen Kitchen & Cellar,53
Sidewalk Cafe(s),Sidewalk cafe(s) for West Town Tavern,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Las Tablas on Lincoln,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Grand Katachi,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Chicago Joe's,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Augie's,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Blue Ocean Sushi Restaurant,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Butterfly,53
Sidewalk Cafe(s),Sidewalk cafe(s) for La Sierra Corporation,53
Sidewalk Cafe(s),Sidewalk cafe(s) for NIA,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Mexique,53
Sidewalk Cafe(s),Sidewalk cafe(s) for High Dive,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Kin Japanese Cuisine,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Toni's Pizza and Pasta,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Jane's,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Next Restaurant,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Oggi Trattoria & Caffe,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Sabor A Cafe Inc.,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Armands Express,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Lockdown  ,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Tommy's Guitars and Cafe,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Bar Bar Black Sheep,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Taxim,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Gaudi Coffee and Grill,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Pint,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Neat,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Third World Cafe,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Taylor Street Italian Festival,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Native Foods Cafe,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Roots Handmade Pizza,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for St. Procopius Kermes/Festival,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Pizza Capri,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Katakana & Fiesta & Koko Grill,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Granville Summer Market Days,61
Awning(s),Awning(s) for Sabri Nihari Restaurant at 2500 W Devon Ave,53
Awning(s),Awning(s) for Piccolo,53
Awning(s),Awning(s) for Little Harvard Academy,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Zia's Trattoria,53
Sidewalk Cafe(s),Sidewalk cafe(s) for 13 Pins Tapas & Grill,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Smoque BBQ,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Epples Restaurant,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Flo & Santo,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Butterfly Sushi Bar and Thai Cuisine on Madison Street,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Buddy Guy's Legends,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Lulu Belle's Pancake House ,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Dylan's Tavern & Grill,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Safari Cup Coffee Inc.,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Golden Nugget,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Oh Fusion,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for St. Basil 2011 Festival,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Hanabi Japanese Restaurant,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Fiesta Mexicana Restaurant,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Miceli's Deli & Food mart,53
Sidewalk Cafe(s),Sidewalk cafe(s) for La Fontanella,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Morgan's Bar and Grill,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Ristorante Al Teatro,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Efebina's Cafe,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Jamba Juice - 1322 S Halsted St - 375 sq ft,53
Sidewalk Cafe(s),"Sidewalk cafe(s) for Papa's Cache Sabroso, Inc.",53
Sidewalk Cafe(s),Sidewalk cafe(s) for Carnivore Co.,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Sakura Teppanyaki and Sushi,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Flub A Dub Chub's,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Al's Beef,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Efes Cafe,53
Handicapped Parking,Handicapped Parking Permit No. 49968,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Fornello Trattoria,53
Handicapped Parking,Handicapped Parking Permit No. 20040,53
Handicapped Parking,Handicapped Parking Permit No. 20554,53
Handicapped Parking,Handicapped Parking Permit No. 26362,53
Handicapped Parking,Handicapped Parking Permit No. 74921,53
Handicapped Parking,Handicapped Parking Permit No. 26362,53
Handicapped Parking,Handicapped Parking Permit No. 76643,53
Handicapped Parking,Handicapped Parking Permit No. 27573,53
Handicapped Parking,Handicapped Parking Permit No. 75688,53
Handicapped Parking,Handicapped Parking Permit No. 52961,53
Handicapped Parking,Handicapped Parking Permit No. 74419,53
Handicapped Parking,Handicapped Parking Permit No. 74422,53
Handicapped Parking,Handicapped Parking Permit No. 54283,53
Handicapped Parking,Handicapped Parking Permit No. 29807,53
Handicapped Parking,Handicapped Parking Permit No. 13388,53
Handicapped Parking,Handicapped Parking Permit No. 49713,53
Handicapped Parking,Handicapped Parking Permit No. 42534,53
Handicapped Parking,Handicapped Parking Permit No. 55409,53
Handicapped Parking,Handicapped Parking Permit No. 39572,53
Handicapped Parking,Handicapped Parking Permit No. 70041,53
Parking Meter(s),"Parking meters at N Racine Ave from W Medill Ave to W Fullerton Ave - relocate from west to east side 
",53
Honorary Street Designation(s),"Honorary street designation as ""Oprah Winfrey Way""",53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
